"HolderAddress","Balance","PendingBalanceUpdate"
"0x21cf5649ee1a9362202ebff266ef7bbc8c26a917","208.364654449145","No"
"0xe1737a7e5848c9ca8373aeb4cbc4af96310f2a00","0.0511260716294452","No"
"0xf74cbab1b74ef62405971a33c4dab613c8157636","0.30738108069957","No"
"0x9783e06c19bf502625450337ffbc866ff940666b","0.270089402285615","No"
"0x94403a4d342c40860966c0344a88ac38b9dfc952","520.000215095204","No"
"0xf908ec5503f60d90a40a59b7a1b475716cd9441f","1","No"
"0x5516e54fdc226b5f07159f40ba7a47599b6e5b4c","5","No"
"0x32dddd527c295cff53a368f30f5ea33f9f1d172b","325.000859941263","No"
"0x3819dc4c5cf279292c3f88eb1910979abbe9ea71","892.693932459945","No"
"0x94cdd10bdeb35d9ee4fc85ce5f755cf020c23ec5","5","No"
"0x0334eaec00aa84acd054a52fd9057082687dc7ce","158.080288578525","No"
"0x000000000000740a22fa209cf6806d38f7605385","1E-18","No"
"0x43b55f2eb78670ff2b052b9196cf7c6d6092f0e0","500","No"
"0x8e279a7e69e6039c7f9281f86b7a43a812b3676c","10.4662126661046","No"
"0xd8aba4235fd3e7f6941da4b3fe0c9193a6e652f0","0.0117045089168267","No"
"0xa6519d62471b77afb719d0a7bd3e30c7becbd095","1","No"
"0x79776e826c78f0452a463ee27b9d66ebe8cec865","700","No"
"0x2e1440d9fb2930ea27b469ab699e1a973eecd562","102.324107703212","No"
"0xe18246df4b8fcbef415709093af6df58d1a30fc0","1070.47040320529","No"
"0x1da0436e08d6b631e1ffd0d727881fed0bfc673d","500.951623259747","No"
"0x975c20d9635fb04dcee4c48db12c245f70505b82","61.8618868379243","No"
"0x5c454e1f3e3cc5d58df726dc99f638701e1c5d38","50.4169141811115","No"
"0xca9b237d498dfe3b90e553df9cbc0e2ec92d9fd5","1629.33145510508","No"
"0x62d06a9f0ad6b2e0cca5472f06e982d00bdf306a","402.054874196509","No"
"0xd256c2324f3e36d06f5e645d309434b185c58e7f","286.439683626159","No"
"0x082acffb521180d9244246c9f16438f8215b7917","963.803632605941","No"
"0xeb5472754882c7f6662728daa655321f2d28f5ac","100.706006874877","No"
"0xbc6e474a02d7ffd4c688a66e5bd7ee78e89a42cd","22.6004012100001","No"
"0xc702bdc4630900a7971f35aac9097bc6639f30a4","201.59920834475","No"
"0xfc1ca508a0e36e362cdbf17780ea8db796fc0740","1103.56472942531","No"
"0x2e6b764cc5b6e095c5fd603d667e18efc851297e","370.556773409096","No"
"0x657dc5ef1d093dd58fc59b1d8fe6c7be5ef72614","207.449234915551","No"
"0x54cb1d5068abdc51ceeacf3c7d11acc3fa7f271f","11","No"
"0xe7207afc5cd57625b88e2ddbc4fe9de794a76b0f","113.308000328281","No"
"0x98ab5c77435a7c19248e643b3d837b3805a149be","101.361267546987","No"
"0xb91efe41e38d2d6441c45bbf7a5704b9a1beb905","1725.00566947406","No"
"0x0c50a490b070e1af52e258a4253d208bc9aeb76d","2000.00001719442","No"
"0x5902385d185ab3a38f2a0ca9b244979124962793","1166.99274422449","No"
"0x2c2bec2e00aa3ba109779d55410dcb4e6049b4c9","750.095833312441","No"
"0xece60f7f5149344bf177c10ffaa14968e9043517","4000.23689276891","No"
"0x9835d6be917cf72dbf9b4ea74a2908afcf3b3986","133.467181643228","No"
"0x8de7a62f51448573e855f34cf9a5204c173d0a79","50.9260979503136","No"
"0xaadd94e2b39e39b13828d51784e79ad1afc8e9e9","142.36316174935","No"
"0xe8e61db7918bd88e5ff764ad5393e87d7aaef9ad","759.422524603119","No"
"0x597bea912e8734e17ddc4f43a489a1472d9459cf","46.7583477466433","No"
"0xf55914186a692a3335ff44ae107fa724b1074ddc","1435.84049816732","No"
"0x81bc7b618245eaa600f14a83b96d43230d2f51c4","2440.47345883867","No"
"0x88f7c87d92673038fce0d187ba0d365f3bc9aa1a","231.977287458319","No"
"0xcfac03981285157c1745c4cee41fffd3bb45be0c","503.281344781809","No"
"0xf94455064dfc1bd53de14fed27637b46da39d917","0.578685041977192","No"
"0x5671efd31160844ecb8c777298c900dbc4cf441e","476.439265341541","No"
"0x2c969fa482eacb1ff01273f6ef4838b411a8a1bf","498.493653962991","No"
"0x3837e2c3ba88d3706fab9337b4337a8d0baeb06c","200.049040188761","No"
"0xe0050f2a8aa898da5829c5f1a270315062c56d30","500.000795219623","No"
"0xbf06f8d30e2fad6d7d20af162c7865d8d0820799","1976.53936200221","No"
"0xed53c087b05d1360e78f8a3e4dc59f8d342296f9","450.0006867851","No"
"0x4ae554370e75a03805e487b4272ca9792273bd56","500","No"
"0xffde865353cb473544b8f98965a9d1f284dda3b5","514.980532628508","No"
"0x0653ba2fc838bb305bb434c79a0dea216cfd7018","6.22654463915375","No"
"0x959884872f73b04c8bc9af249860bb1c7e69d4c0","100.624538717604","No"
"0x07464964484ecc7a96ea19c8e80d7e6b7efd28dd","15","No"
"0xc20ba3d0ce47f54ea2f160e87dae916a58fb903f","200","No"
"0xded697110afe21eba225f77b685fc35e050b49bb","125","No"
"0x8a816fd984a58a156c8bc2fe7716675232f3f8dd","419.367206422062","No"
"0x41cfb96bdf9d9074949447585a4387453a659436","2492.17090199107","No"
"0xdf457b90220455270fa5b602ddb63d636b3020f1","105.709200654646","No"
"0x27e14bfcaee57e93125d13b0b4dd003a1c952049","2500.07900736896","No"
"0x0c218ea6575af26cc6ddc27fc3a4f54564ccbe76","71.7575751362373","No"
"0x9c6e4c937b469f29ec5d790906b11aa1410e3645","33.0000119339097","No"
"0xd5af66b5c817f0f0f094640b83885a1cdda5fd14","100.269623850841","No"
"0x000000000000084e91743124a982076c59f10084","1E-18","No"
"0xdad699c1e9386f9d6d6fcf410717dd83ee3286d7","0.235135659662011","No"
"0x9096ebbbc017be572bf13a7a68c89d341bc3aaa3","22.5825549341278","No"
"0x99f900f51808972921c0749efa3cb343847572a6","200.000465810492","No"
"0x4d73a4b56496000d69a5319c2da5f49381893d49","350","No"
"0xabad20f0d70206d98bcdf42e57f5580599594261","22","No"
"0xe08487309e3105411b2520ee80cc74ca760f7a6f","3.81053426530444","No"
"0x0c31b6605686aa26df47eb45af0e4aa6639a5fd6","349.6909","No"
"0x4ecfbe6ee01e6c6b70df7204362abdc869b13c28","4.82104806700826","No"
"0x263a13fbe5416661d8ff67c5d98624d1553900ae","64.7989405144308","No"
"0x5d7bf01fc66d0e1ce92c43a6d6f4fe0761117343","3203.94562726253","No"
"0x1065c42eb80fbca15df48cab5a24836e7c70e8a3","513.028827573678","No"
"0xb7df2989fc30b56307b343df19b804bf178e5e04","54.2525095836121","No"
"0xafd0b1131f1a12c7ba707e391fdd1ee67c34552b","58.0669332745283","No"
"0x1fc732cbf9f4d529aa5d820ae036c94da0e76913","401.761440037716","No"
"0xb018ac68ae2979650f8482d1f92b12d4ad268948","271.45417133277","No"
"0xcdff72acb360dc0b2f75f9f949d7d00ebd96ccea","11.8091716562222","No"
"0xccb500f042a25ea50d4076cee6f0d6c7fcd488d3","753.21058348969","No"
"0x2009eed03d255b33e841bf8381908b52d9aae949","25.5098240309547","No"
"0x5d5a4c3a694092b2d415bbe753c1474ac97afa90","10.9405603245932","No"
"0x08df93dfd8bb8f489fa6343159a8a14b92cab01c","10","No"
"0x7d773d32875bd3cb5336ead050b213bc90743035","108.973104385919","No"
"0xc3297093659a58aa281d4c9577664244ac2bcc94","0.79136338105998","No"
"0xee077e6a8ab0ce63ea1c0611686b2b21a7c89a09","10","No"
"0xce0c6735c4fd8f293adc1e0f1c65741998250702","10","No"
"0x45a2cf020999d92e8028e3852afa1fc33cea0bca","200","No"
"0x0218f77447f8750d87b64fe1fddb45a72fbeac9c","0.0434158547098994","No"
"0xb3d16b20d16e7d9d2cfadf434054b79fa666c5af","7.44306012910873","No"
"0x53e10ed6e6fd883e3f338a674c7fb41551e400b9","86.9646686177478","No"
"0xcf9be988cfeadc62cfbd9f4f0ac295c823fc68ca","772.684715951993","No"
"0x0fd8184641f47d7ef3b2d438b8e1ffbd5f88b9da","24.299597246118","No"
"0xad286cf287b91719ee85d3ba5cf3da483d631dba","336.157114877337","No"
"0x8de18751ea170bc90a6a855baef28ed067bf3814","10.502834476915","No"
"0xe0e045b4622fa19a3d22ab60712b5dd5af718e12","85.375775975637","No"
"0x723405513d7b95d5dc66a0343b04cbca2ef6b36f","100.461100910261","No"
"0xedbf56df1ce38fa26b640d5536f487d274326aca","5.64236735293472","No"
"0x9bb640a0381c1f899d30f31f98b340176c09d571","40.3824305927775","No"
"0x319f4e6291476fe4b66d4ac3e1fd2ecc1ee9a329","200.000974313725","No"
"0x731d5b9239091a419b2d459561843374edbbd213","62.5683840710997","No"
"0x7dc12b61b82750f6637ddf59fa789b8e6afc0b36","6","No"
"0x11755914c6fc0fc0c113dfd0d091da5a4d40d33c","3","No"
"0xc844e99d381ebfe503d2da433997e1b7d3c52cc8","652.500328359273","No"
"0x023826f4d1d5d6fbfe9fc4b333170d6fcf48d29b","6.26205935348064","No"
"0x8e92a2c4e42bca2e099dfa3fb877b39861b56cbb","200","No"
"0x4c201a7839cc7d0abe1b9de2c6407e36fa723601","608.276564150056","No"
"0x4332b546635ef22f71bd354c1efd238c2602dd8d","46.3443502845613","No"
"0xba2e70f37464642f30d61dba64c629acdf57c25d","4.53839952695622","No"
"0x3f90eda8b7100943e2793f3baaa4931df90b907e","255.51525743794","No"
"0xe0060a8acd62941b06594dc69376eb2dbbeb9160","100","No"
"0x70bd29d01c89686139b55b0bf804fb55d99bc7be","2.72525053135396","No"
"0x44d7b53874abb765e67f683a75914f78ce0a9ee2","193.630278141531","No"
"0xcee7efc3bcd0664430ddc5e4cc8cafa1b4953b48","110.912257872206","No"
"0xb176e5fcb254e730980572dc99ef5774f2bb30c7","112.000116259322","No"
"0x4535b4299527ca0a0b42fae2b744cee1fbb47727","380","No"
"0xfff3aea75dba0a86539dda79c58da6716db3a86f","8.2727788417871","No"
"0xccef1314ac229a0a3680dc4f02ca7ba8838140bc","112.806825399284","No"
"0xb5b614d1b40e48089a2cfef7bd885a92bb38c006","2.33580543414158","No"
"0xde1f128d4653026fe02abb0ba269daa48c9bc851","13.4313370785104","No"
"0x8ca6f5e6ba3e7b85c9094d7cc04308f3707134fa","200.246945491709","No"
"0x11d8bf0e112b3e2ab316b3ce998558ecbcf755bc","2.46900041987148","No"
"0x7b82ff36dbf9ddfd70f32fc511ad84363636cda1","7","No"
"0x1069902f4339bd64f47f7b493fa38de75d205c63","4","No"
"0x966f2ab50763e32aff273397dc66eab7d3f57550","10","No"
"0xa4900a9a1dd9481acf0bd8bfd9878579c47a7969","21.9066821554639","No"
"0x7cd2a768969650973bed20b7f86bf40d12be0797","11.5987270394819","No"
"0x378c4b982be6047c990126b28b81253e4e8a3a74","17.1170309722598","No"
"0x7d1e7b12cf218677a43bf30524e05dfa46582a2f","59.1284798653079","No"
"0xf54debe57698b40bc3605904879e9e197022bef5","15.43180961628","No"
"0x37866b41703aad3d2536a2a17e2e520f2b28fdb7","77.1472508020263","No"
"0x685501524856aebd9b1022bd076e8f913f02d347","22.2166271493748","No"
"0x48a57ebd0c8d00b10e2c71ea768dbd8f5e8e0e0d","20.9207664200751","No"
"0xee7a77775090c39293f6d199ae7bfd442cb33873","54.8565655023664","No"
"0xe5fc7d4887cede3b796d555fe090efdf46fe2bc3","1.3","No"
"0x5be8a6315b9c0d002f67fdc77b2d5d4a898a7c0d","3.09008609315486","No"
"0x1f379277d5bd8deda790dff474dbc031d81e75b1","5","No"
"0x7bf866c7d2cf7d72363fb5ccf1437d2184badf9b","8.31179157172422","No"
"0xa989cb9fdd951e42887afd340f9c6a8b6eddf384","2.5","No"
"0x7dd1a91dc652f590cfd7d13ae395e90e13011476","8.6","No"
"0xfde25d8e5e1e3b03f4d0b1d5c793e3916fd85bc4","37.2010695946111","No"
"0xa9b4adf1f19713e318a6366ff765e11d9f4fe4b9","141.562990096492","No"
"0xb0846327c8d70b3d57301f343af9d2625bfa9cc2","9","No"
"0xaedeb06b6a6c4fad37fa223568c338e94b19266b","29.6924380135985","No"
"0x41e79ee32ac253518a576d6d4b75853cbba536f3","7","No"
"0x71e67724fba7effce01d1ac5ca04b40011f62e39","4.42954344349744","No"
"0xd5656932df57e1d05d1da57b7e630655a4b80f80","16.5359333649876","No"
"0x377a22a7770dbc2e205fd4ee4f0e8a7481ff3fc3","22.758239390521","No"
"0xf8d62b0a5526ce3bc2cf731ef8b85a17d2c7b59a","101.30118432233","No"
"0xc6c96d639a174508b87e24d6fb6b964a7634525d","10","No"
"0xae096f34c377c5fec612921fb6bdbdaf8741036d","13.2840134642331","No"
"0xa8bc86c11b8343103ebe2712b516a3fb87dadcf0","7.09947057184471","No"
"0x090bbd0609ba9bf60baf4019c331722bcf2b8c26","14.6151558621774","No"
"0x61984a3fba4646504cae9f57ed356ab6d794ecbd","2","No"
"0xc0741cb56a86ddd99e2a5fd0053c380fc1daf435","3.27135207887007","No"
"0x3df551bb6b29eb05fc709a25f8f05e07119d99a9","15.0020083929151","No"
"0x0c0a281403f74918056220c2f92eccd5967e596d","21.5695704821062","No"
"0x00926e7ebc1791bbebac76564b48fbea3f5f27ec","0.228500044132318","No"
"0x8d4d552e26cdfa217511fea2a400be8373f3b01a","7","No"
"0xe38aedc373db4daf6390b16986ac3a8abe58fd49","0.535558493651358","No"
"0xb1f5a9d1a0c889c6fd7ad8df7685728c50039c5b","167.223769063171","No"
"0x4d28a4f0a8873ab2c92e1dfd3a9c8c5589d51fc0","33.9759812343576","No"
"0x93bd99f83191725e4d715a8192f913bd146c832a","3.77610713826516","No"
"0xd8f8c01bf25b9620ba033384e149caa73875d0d0","14.3587483083233","No"
"0xdf8c5b8dc06ebc9e4da22d84bc53834b7bfa6f3b","28","No"
"0x1eacb029ee01cd4a296de9251e1738647c846f93","3.49984322809203","No"
"0x677029e369dfb8fc1474810f20fffc43c49fabf5","1.3","No"
"0xa91b82084b37b01a7b5fd60160eef7b04302517f","22.2292326790166","No"
"0x8034523ebd7350f1b0cc942ab9d02a2bc6df8a2f","5","No"
"0xa725e682775890f4a09923e328c287752aefcc4a","20","No"
"0xa2650c93caaf808cf9bbe5bbeecded17aac6efc1","6.7176387950394E-05","No"
"0xcb590fcbcf15a24cfce94f058ae0b0b814bdacce","2.72459472803441","No"
"0x4cc3f634c14c72e889baa6d875ad8e0dc33eac89","34.0746894236694","No"
"0x698f64315a3184488f78723768e39252f5ec96dc","3","No"
"0x444fe3e5a882d24166fd64c9598fecc1702d47e7","13","No"
"0x8b24d1122673018915ddb0092376f478acf40424","1","No"
"0x387f047bb2f1ebceee94f64cf7f1d2237708918d","1.41716688306418","No"
"0x0be833cf3c2b9d692c7859f06da9ef0e151b8a33","0.00457751391803482","No"
"0xdd0b0d78ed349875243578748ecb530252729a1d","784.387062504058","No"
"0xa9c8bc9d7afad35d43baa615c899650ea922ae5e","22","No"
"0x771b7eb9eb386590475606d06346ed5e7930eb8d","0.572330484973275","No"
"0xd8473ef2e44757859513090ae17913d0339408eb","1.0619608708992","No"
"0x74f3a94f7e8148e44d8ade7eb6e4f8cbb7b143cd","13.8810059720884","No"
"0x8fc0dc1bd06de12605eddb7ea11f34b8c6696bbd","7.40666394231596","No"
"0xc456b482a26f9c7a5b073ead9d4d9f19b06ba819","20","No"
"0x1243bb52874a78c24601ad7218230ec5601bd46e","12.1835508940946","No"
"0xa2672bcfceaaeff8d3a56142a0728cade57f441e","5.852566184E-08","No"
"0x563de5eabc0d09cd9fd26f14bd9df710e91fc831","21.467435984751","No"
"0xce93dcf713b7221d0c1d598b15b62a3abdc37760","2.79734192601435","No"
"0xd36ac1b46cb03aedf8604507301d7f3ff6146566","2.264683505961","No"
"0x4e49a6036c3e4e96d2744f2117a305898037e1d0","9.58230800933983","No"
"0xa6c3001a99f4a03b764392e4cf6f5fb31687c97a","5.98761687011363","No"
"0x60ca37f5ccd976c99c0ed51beb95f02e41f258f2","5.46992925742565","No"
"0x11488f59441c460e9b5d02776e4e7729720f7348","12.1676957274833","No"
"0x8d7ec18d94e680ec4d6f39d2c8ef90447ae29cb8","1.57051083598764","No"
"0xc29dbb84ed9d8a3d40dd9acc4b81b1916ccc1f70","8","No"
"0xce42252bdcf2db6e839959b919056220fda85d3f","10.6547249762234","No"
"0x855a5b16782304d3382dd764ef69a10efbeb9a77","1E-18","No"
"0x3e7d51d84318a975e1978c02d9fcf0ef10f38438","13.656732178801","No"
"0xea5032c9721a609210a3b9d03d8a4e14e3c6cdbd","10","No"
"0x92db74bdacb0b60be8fdc95ced85703bdde8432e","1.02006703387979","No"
"0x1c81cc66c7b91142f29ab0a630008d4c6beb4724","11.5","No"
"0x1b7ebb604698b6f8c6acf6050b115a65c1077d33","1.55061765884664","No"
"0xd6ea579a1bc0430f575cfed68134e1337672f07c","36.2935700245252","No"
"0x892c4338bcb349989679fb91c9130af7eb09c7c4","2.93225660509428","No"
"0x8879f4b95961bdaaad2f49255b89c9a6ede95923","21.1605171373647","No"
"0xfb9b5cffb3db82a1376ce3c0dc68d6e22752eff4","12.6982555941681","No"
"0x23d3a224f4bc81e03aa5ed54f240c6343c5db8a3","10.9031573036869","No"
"0x81853e52235efe1606d1b557eb9d691818528790","287.377646706548","No"
"0xe33c8e3a0d14a81f0dd7e174830089e82f65fc85","1E-18","No"
"0x5ef9c63b0b214d5922750fce4a691fd9ab6cf915","5.82512808986929","No"
"0x1234d398c9e4d35d0f708e4b35c4a70034d72be1","24.5499089143102","No"
"0xa0465601d0ed5d85144402200481f91fce024ee6","3.24357701289132","No"
"0x61414de5a0fd479bf47ae1c52dcbb9872c6299b7","6.32070895399733","No"
"0xd178ab8ac760bbb9bbb261f98411fd770617a789","10","No"
"0xc5a1b96bee388bd77fc1ca9d92cf61bea9f4ff2d","0.0436622377047185","No"
"0x8efb87fccec90b884f962ab204677640fb0f9a45","10","No"
"0x83fe7e8ba8c3ec104021204a171bb6ab57ddf735","2","No"
"0x7bc01d2a051374e731bf03e7e7a88a4d3a738b39","2.27498710895689","No"
"0x80a54f74647783e24b09d24d3492cc1342a6c43d","9.88090482557027","No"
"0xaa0748b12c05e924d8b328a9f196d3bd93fc92de","1.37719318288868","No"
"0x1b4b71c7f02a84705f9de2c766c75829d2aca103","40.7762450405592","No"
"0x9a675af484add968479f85822db241f210a06757","1","No"
"0x01b82574de1cabd66391a4766377772bc8249ac1","2","No"
"0x16b99d194b27e65d56679e1da09884d9827de6fe","42.8812245349726","No"
"0x7202a94a53e4dc11079cea84883be270557a497d","18.871729035799","No"
"0x06479ebe2287c19ccc759607cc3d785b1a0f401b","35.619742275105","No"
"0xbcd131bc9d3a4fd183142359edfe86a2121f51e4","4.70099309865785","No"
"0x0decbd05898de6859c42ae822662e705283b0862","5.42272265579486","No"
"0xccee66d02065b3c10e507676913d4446ba1cd4ce","12.3111195600988","No"
"0xd63f1325e22015038ec588c07c93daeca1eeb745","7.1905032913092","No"
"0x77b184fe390222f9d93d680947f2bbb4817a7576","2.10583073664896","No"
"0x28616215704d442807446ec0f1ff5789c26a4c03","889.854768823125","No"
"0x5b18fcf594cc5991e0869b9c7d0cd72decd3fd61","2.1","No"
"0x3ca9444e83d2b3aaab5f22495e8315781b943be2","6.39657470467967","No"
"0xf8ee872652e2b8ae594e6a3f83048f5704114658","332.975484375212","No"
"0x07ed5b06e03534403e98871a9df844a437793892","1.87377154379089","No"
"0xaef4d520430c4b8c343408f0dff4801915b8f8a4","1.12290091127885","No"
"0x0eed6e8adccce3eb1d4d6f791f245b0bab7b3de0","2","No"
"0x46415e9cb2dbee5c460432e71f57e5b5abd55a69","100","No"
"0x2a99b7bcf038756cc3adbe5138d02419894ca8fb","3","No"
"0x4d648ee82c4d436d3a1982364ccbf93141345cde","7.15170887830023","No"
"0x83bfb563a50a247e281ee1c534b2bcbf383b656f","2.99426237667631","No"
"0x2855809ffd7c41cee862a7363952a99847fd1b4f","6","No"
"0x223a9371e08a9aee3dae424be30c0d4b88806ecf","14","No"
"0x9d8616fc58b2e8e75e6776d1b590933fc594f513","1.85898602526687","No"
"0xfe8d0d424d27569b2d22889a4bbffd33ef81f298","4","No"
"0xebe1a48ccefded364620a4453c3ba16ca6c40847","1.66095585801823","No"
"0x02f18ec13246b9c94e3be42b4d55a7772f641092","1.78973132975489","No"
"0x8760e565273b47195f76a22455ce0b68a11af5b5","638.562115396866","No"
"0x5033cd1ca297aeb579e54fc0bc2284dc35b7d8a5","7.06321853148907","No"
"0x6c84bdb731c68e04b059cc15d01c1d8a4efbd77e","4.23175787560977","No"
"0x7a482df7da1ae6a4d0cdca0a05e63b761a7dd257","2.5","No"
"0x6c81e44eedff2d0b3d2fac0063ea206b285115e3","1.99905286019706","No"
"0x3f8dcc43a53b9eeb9996c0c5ec7791a0689f1bbe","4.97052202037039","No"
"0x3dd3e6e190e5cff0856de30bf63924dabdf51264","3","No"
"0x908cdc947345ccbc5356c9603cd8c91483eb4cb8","2.2731682907707","No"
"0xe32b994a73568f546b0c75f17e51eb655afbf560","519.880861505659","No"
"0x988f815847cdb79b46a62db44877b179dd4cbf43","8.83371570542075","No"
"0x513bb587b14725c4a9c2a7ecf0f76de51ea73f51","14.6182955492756","No"
"0x23e891941f2cc4dcac0cf407069b9aee8113f558","141.291880468697","No"
"0x81f0806ed929914c17e336fb621ac9a612caf90d","8.10722266606734","No"
